"1","T","010299716-001","Bell Media Inc.","Wheatley","CHWI-DT","1","BT","42:8:30","82:26:48",186,,"ON",35.31479,163.1,"D","6M00C7W",6000,485
"1","T","010299716-001","Bell Media Inc.","Wheatley","CHWI-DT-AX1","1","BT","42:8:30","82:26:48",186,,"ON",35.31479,163.1,"D","6M00C7W",6000,485
"1","T","010299722-001","Corus Television Limited Partnership","Halifax","CIHF-DT","1","BT","44:39:3","63:39:25",137,,"NS",30,166,"D","6M00C7W",6000,183
"1","T","010299722-001","Corus Television Limited Partnership","Halifax","CIHF-DT-AX1","1","BT","44:39:3","63:39:25",137,,"NS",30,166,"D","6M00C7W",6000,183
"1","T","010299724-001","591987 B.C. Ltd.","Oshawa","CHEX-TV-2","1","BT","43:57:15","78:48:23",213.5,,"ON",37.40363,95.5,"A","5M45C3FNN",6000,519.25
"1","T","010299729-001","Corus Television Limited Partnership","Edmonton","CITV-DT","1","BT","53:22:58","113:13:1",754.4,,"AB",43.9794,251.6,"D","6M00C7W",6000,213
"1","T","010299729-001","Corus Television Limited Partnership","Edmonton","CITV-DT-AX1","1","BT","53:22:58","113:13:1",754.4,,"AB",35.18514,251.6,"D","6M00C7W",6000,213
"1","T","010299732-001","Bell Media Inc.","Pembroke","CHRO-TV","1","BT","45:50:2","77:9:49",141,,"ON",50,165.2,"A","5M45C3FNN",6000,77.25
"1","T","010299735-001","Rogers Media Inc","Toronto","CITY-DT","1","BT","43:38:33","79:23:14",82,,"ON",43.22219,526.1,"D","6M00C7W",6000,653
"1","T","010299735-001","Rogers Media Inc","Toronto","CITY-DT-AX1","1","BT","43:38:56","79:22:54",84.1,,"ON",41.76091,337,"D","6M00C7W",6000,653
"1","T","010299743-001","Bell Media Inc.","Victoria","CIVI-DT","1","BT","48:25:30","123:20:13",36,,"BC",31.76091,83.7,"D","6M00C7W",6000,527
"1","T","010299743-001","Bell Media Inc.","Victoria","CIVI-DT-AX1","1","BT","48:25:30","123:20:13",36,,"BC",31.76091,83.7,"D","6M00C7W",6000,527
"1","T","010299746-001","RNC Media Inc.","Joutel","CJDG-TV-3","1","BT","49:27:20","78:19:51",350.5,,"QC",28.92651,93,"A","5M45C3FNN",6000,199.25
"1","T","010299747-001","Corus Television Limited Partnership","Calgary","CICT-DT","1","BT","51:4:21","114:15:38",1279,,"AB",46.9897,255,"D","6M00C7W",6000,635
"1","T","010299750-001","RNC Media Inc.","Bearn/Fabre","CKRN-TV-3","1","BT","47:15:16","79:22:37",381,,"QC",35.61101,33.5,"A","5M45C3FNN",6000,61.25
"1","T","010299752-001","Rogers Media Inc","Ottawa","CITY-DT-3","1","BT","45:13:1","75:33:50",89,,"ON",37.0757,215.1,"D","6M00C7W",6000,491
"1","T","010299756-001","Bell Media Inc.","North Bay","CKNY-TV","1","BT","46:3:48","79:26:2",355.1,,"ON",51.22544,121.9,"A","5M45C3FNN",6000,193.25
"1","T","010299759-001","Bell Media Inc.","Vancouver","CIVI-DT-2","1","BT","49:21:16","122:57:30",853.4,,"BC",45.44068,84.7,"D","6M00C7W",6000,491
"1","T","010299759-001","Bell Media Inc.","Vancouver","CIVI-DT-2AX1","1","BT","49:21:16","122:57:30",853.4,,"BC",39.08485,84.7,"D","6M00C7W",6000,491
"1","T","010299762-001","Bell Media Inc.","Orillia","CFTO-TV-21","1","BT","44:52:4","79:35:41",220.3,,"ON",53.17227,162.1,"A","5M45C3FNN",6000,513.25
"1","T","010299765-001","Societe de telediffusion du Quebec","Sherbrooke","CIVS-DT","1","BT","45:18:43","72:14:30",844,,"QC",47.78151,37.6,"D","6M00C7W",6000,533
